Date,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms),Paced walking duration (ms)
10/8/2024,29,1728.698393,1702.289206,11,11,15.53545666,76.87733459,15.53558445,76.8776474,0.574496512,4.190006872,0.079702981,2591,,,,,,1977777,,
10/7/2024,33,1720.973755,1024.485859,14,14,,,,,0.456317679,1.218257968,0.285062099,1870,,,,861771,,932830,,
10/6/2024,13,1616.016873,545.5817325,2,2,,,,,0.41516146,1.238000395,0.253043927,934,,,,,,165155,,
10/5/2024,22,1644.281812,1012.18234,,,,,,,0.3588579,1.336574982,0.251505307,2130,,,,,,619833,,
10/4/2024,29,1661.564252,1056.617887,,,,,,,0.599553137,1.236707025,0.24792877,2168,,,,,,897841,,
10/3/2024,10,1613.785836,465.7184539,,,,,,,0.416860001,0.801552401,0.253043927,1007,,,,,,129266,,
10/2/2024,18,1647.335162,714.9785703,,,,,,,0.365978965,1.050535194,0.263587424,1560,,,,,,668949,,
10/1/2024,11,1671.338205,466.1696188,,,,,,,0.829898656,5.802774906,0.253043927,1059,,,,,,1055066,,
9/30/2024,16,1623.603667,610.0634776,,,,,,,0.556416842,1.354839681,0.263587424,1142,,,,,,287198,,
9/29/2024,27,1665.738942,1269.802212,3,3,,,,,0.388518798,1.378968252,0.266532393,2423,,,,,,964997,,
9/28/2024,77,1895.571611,3280.043722,10,10,12.91629696,77.51752472,12.93606281,77.52565765,1.091559058,6.11157608,0.113880089,5945,,,,,,4662140,,
9/27/2024,9,1634.941817,594.442374,,,,,,,0.558101997,1.197161035,0.260596231,1200,,,,,,469587,,
9/26/2024,10,1655.587068,494.3813323,,,,,,,0.410830207,1.138647747,0.274130921,1092,,,,,,801692,,
9/25/2024,16,1650.891782,895.5872437,6,6,12.91670609,77.5245285,12.91737556,77.52679443,0.572770458,1.40086193,0.263587424,1542,,,,,,726162,,
9/24/2024,6,1621.696074,368.2753123,,,,,,,0.495588598,0.715262365,0.253043927,842,,,,,,256512,,
9/23/2024,30,1677.13885,1488.168409,6,6,,,,,0.429180697,1.362358935,0.253043927,2612,,,,,,1148378,,
9/22/2024,92,1662.980105,4192.846744,10,10,,,,,0.542792959,1.715819447,0.250893414,6664,,,,,,920617,,
9/21/2024,22,1647.376488,909.8058197,,,,,,,0.47493146,1.189734203,0.248139931,1839,,,,,,669615,,
9/20/2024,16,1640.615049,661.2066041,,,,,,,0.38949679,1.289261161,0.252449927,1504,,,,,,560847,,
9/19/2024,7,1609.984202,229.004754,,,,,,,0.398050165,0.650990732,0.253043927,623,,,,,,68112,,
9/18/2024,5,1616.54055,347.2393349,,,,,,,0.431843066,1.066957271,0.263587424,849,,,,,,173579,,
9/17/2024,19,1663.05196,845.3481905,3,3,12.9170866,77.525177,12.9174633,77.52679443,0.456702608,1.326782141,0.31630488,1646,,,,,,921773,,
9/16/2024,30,1683.969252,1738.901856,6,6,,,,,0.469253358,1.291752059,0.253043927,3038,,,,,,1258254,,
9/15/2024,7,1617.344417,469.8013806,,,,,,,0.419193017,0.923447328,0.253043927,1268,,,,,,186511,,
9/14/2024,30,1666.991993,1403.348472,,,,,,,0.430482853,1.023654785,0.253043927,2623,,,,,,985153,,
9/13/2024,14,1649.273246,739.3160207,1,1,,,,,0.43336588,1.232249525,0.263587424,1344,,,,,,700125,,
9/12/2024,25,1662.904726,968.2768682,,,,,,,0.392461906,1.208975927,0.253043927,1788,,,,,,919405,,
9/11/2024,24,1651.467726,845.6276949,,,,,,,0.592623088,1.351303858,0.300956132,1663,,,,,,735426,,
9/10/2024,25,1684.719543,907.4125629,,,,,,,0.430575288,1.407425194,0.253043927,1634,,,,,,1270322,,
9/9/2024,13,1657.786445,494.907824,,,,,,,0.566976314,1.236990612,0.263587424,1019,,,,,,837071,,
9/8/2024,19,1714.239757,763.9228419,,,,,,,0.476704298,1.144680607,0.274130921,1543,,,,,,1745191,,
9/7/2024,14,1646.879885,826.1884219,,,,,,,0.577806245,0.878624765,0.253043927,1732,,,,,,661624,,
9/6/2024,15,1628.351298,780.6769645,,,,,,,0.333210929,0.756929804,0.244862634,1625,,,,,,363570,,
9/5/2024,19,1674.915471,782.9405028,,,,,,,0.425096336,1.132803097,0.253043927,1574,,,,,,1112612,,
9/4/2024,22,1710.417295,1038.534297,,,,,,,0.380092194,1.220733365,0.253043927,2140,,,,,,1683703,,
9/3/2024,23,1653.173429,892.6471052,,,,,,,0.467483056,0.764693186,0.253043927,1591,,,,,,762865,,
9/2/2024,10,1618.681013,395.5090287,,,,,,,0.654438677,1.114723582,0.274130921,798,,,,,,208011,,
9/1/2024,39,1716.828006,1726.402395,6,6,15.53511906,76.87723541,15.53557301,76.87760162,0.496330214,1.348820566,0.249247693,2942,,,,,,1786828,,
8/31/2024,41,1743.996615,1893.504463,5,5,15.13986778,76.87940216,15.53574657,76.9265213,0.495427606,1.445395283,0.253043927,3191,,,,,,2223870,,
8/30/2024,32,1725.240165,1658.246211,4,4,15.53536034,76.87717438,15.53574657,76.88100433,0.403110557,2.082526808,0.263587424,2994,,,,,,1922148,,
8/29/2024,13,1615.394402,545.2422634,,,,,,,0.421430108,0.96176432,0.253043927,1071,,,,,,155142,,
8/28/2024,18,1652.335739,724.7455273,,,,,,,0.511498952,1.133124955,0.284674418,1333,,,,,,749389,,
8/27/2024,21,1732.398498,846.2072388,,,,,,,0.5126839,1.070736486,0.255870696,1626,,,,,,2037298,,
8/26/2024,24,1658.871748,910.9741102,,,,,,,0.584532383,1.41094642,0.253043927,1681,,,,,,854530,,
8/25/2024,52,1767.539879,1876.298096,18,18,,,,,0.529693933,1.323728243,0.263587424,3211,,,,858629,,1685260,,
8/24/2024,42,1727.842959,2027.219919,3,3,,,,,0.700608088,1.647586373,0.264216508,3472,,,,,,1964017,,
8/23/2024,8,1625.40558,445.8369328,,,,,,,0.401113993,0.949071251,0.253043927,966,,,,,,316184,,
8/22/2024,17,1642.341126,697.0981803,,,,,,,0.60406266,1.413812016,0.253043927,1281,,,,,,588614,,
8/21/2024,4,1631.748703,314.01011,,,,,,,0.393865029,0.959018308,0.253043927,699,,,,,,418221,,
8/20/2024,10,1641.356764,553.2984861,,,,,,,0.392790901,1.152753577,0.252198557,1262,,,,,,572780,,
8/19/2024,9,1620.438291,456.4736189,1,1,,,,,0.394983626,1.194337235,0.253043927,964,,,,,,236279,,
8/18/2024,107,1964.538315,6950.224405,62,62,15.53559685,76.87761688,15.53588772,76.88122559,0.502853336,1.40547203,0.253043927,10171,,,,,,5771555,,
8/17/2024,63,1841.128531,555.3114567,48,48,15.53572369,76.880867,15.53572369,76.880867,0.456316085,1.176440479,0.256550962,1131,,,,3006416,,574401,,
8/16/2024,58,1826.836573,4304.946886,44,44,,,,,0.451733084,1.445156747,0.253043927,6400,,,,,,3556452,,
8/15/2024,71,1838.879764,4606.203368,43,43,15.54705143,76.90285492,15.54705143,76.90285492,0.477410776,1.388919511,0.245578345,7015,,,,,,3750181,,
8/14/2024,26,1659.021515,919.0881755,,,,,,,0.548883133,1.144384314,0.263587424,1724,,,,,,856938,,
8/13/2024,29,1689.765741,1389.784634,15,15,15.53412437,76.87746429,15.53587532,76.88152313,0.418155358,1.45353593,0.274130921,2415,,,,,,1351497,,
8/12/2024,15,1642.474043,609.9829342,,,,,,,0.549936422,0.978117981,0.253043927,1093,,,,,,590751,,
8/11/2024,48,1720.439247,2268.674923,14,14,15.53415585,76.87606812,15.5383606,76.88222504,0.434494542,1.787122507,0.244062432,3773,,,,,,1844919,,
8/10/2024,26,1688.240857,1326.998976,4,4,,,,,0.488867525,1.418143346,0.253043927,2179,,,,,,1326968,,
8/9/2024,24,1612.489386,971.9009774,,,,,,,0.389457578,1.095912668,0.274130921,1830,,,,,,108411,,
8/8/2024,25,1619.399244,991.3692336,1,1,,,,,0.469591925,1.199277033,0.263587424,1915,,,,,,219564,,
8/7/2024,16,1655.438843,844.5136022,2,2,15.53525066,76.87804413,15.53525066,76.87804413,0.492672069,1.388500085,0.253043927,1468,,,,,,799307,,
8/6/2024,12,1631.416887,627.6151714,,,,,,,0.542628683,1.31453186,0.263587424,1194,,,,,,412884,,
8/5/2024,16,1636.994249,645.262014,,,,,,,0.449920345,0.844503342,0.253043927,1242,,,,,,502602,,
8/4/2024,66,1862.997745,4705.919017,48,48,,,,,0.449185134,1.433521681,0.253043927,6980,,,,,,4138149,,
8/3/2024,31,1686.17687,1603.514945,8,8,15.53584766,76.88200378,15.53584766,76.88200378,0.466852041,1.297487572,0.253043927,2796,,,,,,1293765,,
8/2/2024,55,1799.020261,2337.559487,4,4,,,,,0.409853271,1.388756079,0.253043927,4034,,,,,,3108999,,
8/1/2024,34,1686.061337,1775.114393,7,7,,,,,0.447018649,1.401168066,0.248623946,3167,,,,,,1291909,,
7/31/2024,32,1719.485375,1301.123985,3,3,12.91692448,77.52554321,12.91745949,77.5267334,0.52986793,1.457020255,0.263587424,2741,,,,,,1829575,,
7/30/2024,47,1792.950128,2342.613445,6,6,12.91679287,77.52381134,12.91786575,77.52680206,0.40377885,1.397004477,0.253043927,3988,,,,,,3011346,,
7/29/2024,11,1633.488385,627.6578988,,,,,,,0.556809343,1.165424439,0.253043927,1383,,,,,,446206,,
7/28/2024,83,1844.124763,4233.802898,17,17,,,,,0.477933392,1.398373846,0.253043927,6883,,,,,,3834557,,
7/27/2024,41,1740.739123,1950.52305,5,5,12.9169035,77.52554321,12.9174757,77.5267334,0.796703525,9.331533432,0.253043927,3562,,,,,,2171468,,
7/26/2024,72,1852.492544,3975.321246,21,21,12.91659737,77.50038147,12.91662693,77.50045013,2.061688347,13.85247135,0.263587424,6618,,,,,,3969160,,
7/25/2024,33,1721.340813,1460.061818,5,5,12.916646,77.52555084,12.91746807,77.52680969,0.473370424,1.39607315,0.253043927,2748,,,,,,1859423,,
7/24/2024,16,1681.084838,942.1446,,,,,,,0.423749256,1.080025341,0.253043927,2071,,,,,,1211854,,
7/23/2024,33,1668.643279,1199.492672,,,,,,,0.46975852,1.058511875,0.274130921,2484,,,,,,1011718,,
7/22/2024,15,1619.92637,580.3309051,,,,,,,0.461678149,1.059294078,0.263587424,1251,,,,,,228045,,
7/21/2024,74,1810.704288,3611.858945,21,21,12.91637135,77.5202713,12.92036819,77.52533722,0.506041091,1.411197266,0.253043927,6403,,,,,,3296946,,
7/20/2024,69,1774.261592,3085.521154,7,7,,,,,0.47224903,1.354615039,0.253043927,5660,,,,,,2710717,,
7/19/2024,39,1653.841125,1525.901879,,,,,,,0.466243713,0.970363453,0.274130921,2996,,,,,,773605,,
7/18/2024,22,1640.67969,825.5721817,,,,,,,0.493716269,0.863958804,0.284674418,1669,,,,,,561887,,
7/17/2024,52,1767.575326,2764.57084,16,16,,,,,0.515143527,1.347648721,0.274130921,4489,,,,,,2603162,,
7/16/2024,4,1616.621054,208.3627938,,,,,,,0.351291895,0.685051707,0.253043927,612,,,,,,174874,,
7/15/2024,29,1665.917164,1295.121549,,,,,,,0.399151622,1.002703362,0.263587424,2350,,,,,,967863,,
7/14/2024,30,1680.852657,1059.53577,,,,,,,0.434196044,1.248302758,0.252210303,1992,,,,,,1208119,,
7/13/2024,38,1709.66626,1726.897889,,,,,,,0.384875208,1.134681694,0.253043927,3255,,,,,,1671620,,
7/12/2024,89,1880.143524,4766.692909,29,29,,,,,0.456424706,1.448871369,0.262221683,7482,,,,,,4413960,,
7/11/2024,54,1794.833238,3450.528035,29,29,12.91714096,77.52223969,12.91839123,77.52451324,0.502171919,1.365792838,0.279237447,5218,,,,,,3041638,,
7/10/2024,15,1609.510256,676.2598951,,,,,,,0.348512583,0.678401949,0.253043927,1227,,,,,,60488,,
7/9/2024,14,1639.324805,822.7598806,1,1,,,,,0.35223268,1.331867247,0.253043927,1536,,,,,,540092,,
7/8/2024,51,1773.091526,2012.945378,33,33,12.91766071,77.52223969,12.91865826,77.52442169,0.489906803,1.478289774,0.253043927,5337,,,,,,2691896,,
7/7/2024,102,1920.67675,5468.604459,41,41,12.93480682,77.51786041,12.9414444,77.52528381,0.548065686,1.982066393,0.274130921,8219,,,,,,5065988,,
7/6/2024,72,1858.287512,4356.941427,33,33,12.91768932,77.52426147,12.91768932,77.52426147,0.482272391,1.442969743,0.263587424,6847,,,,,,4062380,,
7/5/2024,78,1825.609446,4836.6809,38,38,,,,,0.578,1.504463514,0.253043927,7166,,,,,,3536712,,
7/4/2024,54,1793.381453,3537.842404,37,37,,,,,0.383593192,1.441090291,0.253043927,5178,,,,,,3018284,,
7/3/2024,62,1809.417044,3687.378945,35,35,12.9173727,77.52233124,12.91860485,77.52439117,0.529652276,1.431348818,0.087772094,6198,,,,,,3276237,,
7/2/2024,16,1624.335738,579.7535313,,,,,,,0.441520815,0.864221062,0.263587424,1139,,,,,,298974,,
7/1/2024,47,1754.53389,3536.308617,33,33,12.91712666,77.52246857,12.91865826,77.52559662,0.502475529,3.494124375,0.253043927,4966,,,,,,2393373,,
8/25/2021,109,1888.414168,6632.651194,79,75,12.91661739,77.63385773,12.92250443,77.6457901,0.603478442,4.394198418,0.023955423,10927,75,75,75,,,5789932,309797,
6/29/2024,46,1715.817917,2079.362795,6,6,,,,,0.481313412,1.268835508,0.251987977,3620,,,,,,1318588,,
6/28/2024,88,1935.568177,6016.459159,62,62,15.53559208,76.87789154,15.535779,76.87985229,0.634430547,3.418771823,0.274130921,8842,,,,,,4724802,,
6/27/2024,73,1896.656272,5046.735686,52,52,,,,,0.611252531,1.477486684,0.263587424,7443,,,,,,4121653,,
6/26/2024,47,1806.118244,2486.652622,12,12,15.53525352,76.87759399,15.53591824,76.88166046,0.548076175,1.349377544,0.193092455,3814,,,,,,2718280,,
6/25/2024,83,1927.3217,5635.703828,54,54,15.53561211,76.87815094,15.53561211,76.87815094,0.604104339,1.482116008,0.253043927,8183,,,,,,4596978,,
6/24/2024,67,1862.615964,4595.115041,46,46,,,,,0.597599507,1.446442605,0.274130921,6745,,,,,,3594015,,
6/23/2024,107,2034.742844,7193.349439,77,77,15.53562355,76.87762451,15.53616333,76.88131714,0.540039021,7.344792366,0.251634772,10670,,,,,,6262051,,
6/22/2024,63,1853.063975,4590.211107,49,49,15.54659176,76.90193939,15.54659176,76.90193939,0.514055863,1.445934182,0.274130921,6715,,,,,,3445955,,
6/21/2024,73,1857.380469,4876.658276,48,48,,,,,0.479251389,1.556542135,0.264605136,7262,,,,,,3512864,,
6/20/2024,86,1938.124353,5810.100151,57,57,15.53555965,76.87805176,15.5358839,76.88119507,0.581414117,1.711185317,0.253043927,8694,,,,,,4764426,,
6/19/2024,86,1969.938878,5508.466395,66,66,15.5356102,76.87767792,15.53591347,76.88105011,0.595768197,1.997454882,0.284674418,8110,,,,591522,,4625801,,
6/18/2024,83,1945.056726,5824.931418,61,61,15.54570484,76.900383,15.54581356,76.90047455,0.492578963,1.438422908,0.253043927,8446,,,,,,4871879,,
6/17/2024,63,1868.768018,4477.238143,50,50,,,,,0.453675589,1.426700572,0.263587424,6571,,,,,,3689374,,
6/16/2024,94,1998.629293,6288.447398,59,59,15.53509998,76.87820435,15.53643703,76.8866806,0.518997087,1.462308889,0.253043927,9259,,,,,,5702275,,
6/15/2024,96,1935.752521,6156.205064,57,57,15.5356884,76.87854004,15.53589058,76.88135529,0.546084527,1.403063969,0.25075135,9103,,,,,,4727661,,
6/14/2024,87,1959.749691,6074.879448,64,64,15.53557301,76.87759399,15.54073906,76.89385986,0.477448142,2.297573831,0.253043927,8937,,,,,,5099627,,
6/13/2024,78,1912.319846,5179.961605,50,50,,,,,0.602496772,1.356663266,0.263587424,7633,,,,,,4364444,,
6/12/2024,72,1892.250679,4769.570581,47,47,,,,,0.508569152,1.409045392,0.248403907,7030,,,,,,4053364,,
6/11/2024,69,1891.752148,4874.680219,48,48,,,,,0.623329679,1.567094811,0.274130921,7142,,,,,,4045637,,
6/10/2024,69,1895.857323,5017.804624,50,50,,,,,0.537462116,1.430831074,0.253043927,7296,,,,,,4109268,,
6/9/2024,77,1897.301408,5013.694608,50,50,,,,,0.457288895,1.414710972,0.263587424,7318,,,,,,4131654,,
6/8/2024,111,2005.538055,6067.970404,51,51,15.53488636,76.87722015,15.53763485,76.88212585,0.480239187,1.382635749,0.253043927,9202,,,,,,5809366,,
6/7/2024,93,1965.434398,6388.838992,66,66,15.53412342,76.87759399,15.53591824,76.88157654,0.704115892,2.406139243,0.263587424,9354,,,,,,5187743,,
6/6/2024,67,1897.308771,4417.309694,45,45,,,,,0.564553761,1.412962078,0.274130921,6474,,,,,,4131767,,
6/5/2024,85,1905.915661,6664.519314,57,57,15.53457165,76.87745667,15.53985405,76.89234924,0.643327333,3.852487188,0.253043927,8386,,,,,,4265178,,
6/4/2024,90,1934.687666,5642.875137,63,63,15.5355711,76.87760162,15.53588772,76.88119507,0.52054059,1.416240933,0.07524379,9105,,,,,,4711154,,
6/3/2024,78,1965.065711,5582.310812,57,57,,,,,0.401244726,1.444478383,0.263587424,8136,,,,,,5182026,,
6/2/2024,97,2026.61191,4543.695718,89,89,15.53761101,76.88211823,15.53761101,76.88211823,0.4318619,1.42532842,0.263587424,6846,,,,2350652,,3625451,,
6/1/2024,110,2020.325008,5720.510803,74,74,15.54022312,76.89334869,15.54023933,76.89341736,0.62046971,4.113920212,0.263587424,8731,,,,1567006,,4364958,,
5/31/2024,116,1955.815376,7063.193134,63,63,,,,,0.507998103,1.431680884,0.248190429,10667,,,,,,5038642,,
5/30/2024,83,1918.077611,5861.96889,63,63,15.53414726,76.88105011,15.53993988,76.89250946,0.54012549,2.657156229,0.249512367,8599,,,,,,4453692,,
5/29/2024,133,2152.537551,5616.673551,83,83,15.53412437,76.87722778,15.53654289,76.88187408,0.547812681,1.449988976,0.263587424,8136,,,,2523842,,5256129,60325,
5/28/2024,91,1757.032585,6107.488074,64,64,15.53412437,76.87831116,15.53588963,76.88160706,0.502191318,1.453226733,0.253043927,9022,,,,,,1957430,,
5/27/2024,110,1936.312567,6441.130175,80,80,15.53557205,76.87802124,15.5437727,76.89781952,0.592572279,1.57956268,0.252706984,9428,,,,916417,,3757581,,
5/26/2024,105,1921.152164,5077.214505,31,31,15.53566647,76.87851715,15.53589058,76.88105011,0.526360155,1.401625224,0.263587424,8195,,,,,,4501352,,
5/25/2024,58,1782.096089,3103.808135,16,16,15.5335598,76.87799835,15.53563976,76.88180542,0.597797365,1.96913603,0.253043927,4692,,,,,,2345925,,
5/24/2024,73,1909.72642,5066.50711,54,54,15.53600693,76.88587952,15.54037476,76.89348602,0.422677267,1.432576675,0.257906388,7455,,,,,,4324246,,
5/23/2024,77,1912.064634,5386.66367,56,56,,,,,0.508474334,1.432212378,0.274130921,7692,,,,,,4360489,,
5/22/2024,96,1977.263163,6256.748555,64,64,15.53491211,76.87841797,15.54620171,76.9010849,0.589800995,5.343670368,0.254120201,9193,,,,,,5371092,,
5/21/2024,69,1868.262422,4760.340471,49,49,15.53602219,76.88586426,15.53612328,76.88600159,0.542173869,1.43023973,0.274130921,6962,,,,,,3681537,,
5/20/2024,75,1900.002271,5233.086682,56,56,15.53412437,76.87948608,15.53586102,76.88152313,0.614288528,1.470038501,0.253043927,7773,,,,,,4173518,,
5/19/2024,83,1990.951722,5451.569492,63,63,15.53558731,76.87763214,15.53560829,76.87812805,0.556581144,1.424116104,0.274130921,8062,,,,450966,,5101625,,
5/18/2024,101,1963.90383,5799.075814,43,43,15.53433704,76.87722778,15.53509903,76.8801651,0.628815469,1.517189366,0.223803571,8506,,,,,,5164017,,
5/17/2024,85,1967.175931,6109.14558,66,66,15.53518295,76.87802887,15.53574848,76.88192749,0.956106852,1.430181772,0.295217915,8826,,,,,,5214735,,
5/16/2024,58,1865.172503,4071.758793,38,38,,,,,0.453122712,1.441722694,0.284674418,6257,,,,,,3633641,,
5/15/2024,53,1832.856912,4132.299735,44,44,15.54470921,76.89904022,15.54475975,76.8992157,0.582740449,1.800778476,0.253043927,5969,,,,,,3132738,,
5/14/2024,71,1932.815111,4836.186378,48,48,15.53411865,76.87759399,15.53563976,76.8815155,0.533852821,3.265919711,0.253043927,7297,,,,,,4682129,,
5/13/2024,77,1947.689423,5510.020546,63,62,15.53412437,76.87802887,15.53558922,76.88161469,0.569756156,1.719239792,0.262954614,8254,,,,,,4912687,,
5/12/2024,30,1731.241694,1659.059693,14,14,,,,,0.393281865,1.296167998,0.253043927,2738,,,,,,1557661,,
5/11/2024,47,1798.127164,2384.094411,21,21,15.53294373,76.87759399,15.53651428,76.88189697,0.687507175,1.419389996,0.305761412,4095,,,,,,2594415,,
5/10/2024,57,1846.714945,2660.484842,27,27,15.53329277,76.87776184,15.53567219,76.8817749,0.479149921,1.42974402,0.054728127,5332,,,,,,3347543,,
5/9/2024,57,1824.690493,3505.724493,34,34,,,,,0.590561523,1.402261194,0.253043927,5275,,,,,,3006156,,
5/8/2024,90,1973.034657,5582.14125,65,65,15.53411674,76.87797546,15.53566933,76.8815155,0.533603456,1.578589848,0.274130921,8259,,,,453757,,4820922,,
5/7/2024,53,1858.46188,4245.830076,45,45,,,,,0.522101992,1.586243021,0.247274191,6266,,,,,,3529626,,
5/6/2024,70,1919.141932,5119.327244,53,53,,,,,0.470842764,1.441287149,0.253043927,7430,,,,,,4470189,,
5/5/2024,56,1829.703022,3407.559736,32,32,,,,,0.638674837,1.43716653,0.253043927,5253,,,,,,3083854,,
5/4/2024,108,2009.283281,6105.475329,57,57,15.53421783,76.8755188,15.53581715,76.87754822,0.58824401,1.516747313,0.183224612,9610,,,,,,5867415,,
5/3/2024,80,1917.315998,5689.997472,65,62,15.53450584,76.87705994,15.53574181,76.88173676,0.67195789,2.334019079,0.263587424,8102,,,,,,4441887,,
5/2/2024,83,1936.357674,5652.848576,58,58,15.53412437,76.87789917,15.5357666,76.88161469,0.667685829,2.377558129,0.263587424,8207,,,,,,4737041,,
5/1/2024,80,1957.864122,5799.710668,56,56,15.53412437,76.87797546,15.53574181,76.88160706,0.630022585,5.59692049,0.27953527,8157,,,,,,5070400,,
4/30/2024,87,1899.446012,5088.741177,45,45,,,,,0.460642151,1.429042309,0.284674418,7586,,,,,,4164896,,
4/29/2024,68,1831.325677,4151.432913,40,40,15.53412437,76.87799835,15.53556538,76.88168335,0.425977042,1.401218052,0.253043929,6271,,,,,,3109002,,
4/28/2024,80,1914.890352,5818.234995,61,61,,,,,0.570933892,1.434520604,0.263587424,8560,,,,,,4404287,,
4/27/2024,101,1982.100148,6408.262784,66,66,15.53412437,76.87757111,15.53590775,76.88162231,0.582691249,1.700766385,0.316304876,9699,,,,,,5446067,,
4/26/2024,24,1677.463758,909.2867251,,,,,,,0.39226371,1.216733595,0.253043927,1703,,,,,,724082,,
4/25/2024,90,1954.991175,6345.063499,68,68,,,,,0.56722223,1.413663518,0.274130921,9182,,,,,,5025867,,
4/24/2024,74,1925.201076,5455.568711,60,60,,,,,0.514917591,1.427158409,0.253043927,7972,,,,,,4564109,,
4/23/2024,75,1916.132588,3579.346365,20,20,15.53412437,76.87798309,15.53591156,76.8815155,0.618294581,1.326825922,0.263587424,5888,,,,,,4370311,,
6/20/2022,10,1569.782331,418.311471,,,,,,,0.429447766,0.639957964,0.254772067,885,76,76,76,,,357142,,
4/21/2024,81,1909.922272,4323.245679,47,47,15.53456497,76.87715912,15.53605366,76.88584137,0.496735974,1.367211904,0.073548243,7543,,,,,,4112371,,
4/20/2024,65,1854.08423,3087.106553,33,33,15.53025723,76.87701416,15.53572273,76.88181305,0.56716729,1.381816105,0.263587424,5909,,,,,,3259287,,
4/19/2024,93,1964.758637,5842.626637,49,49,,,,,0.541405829,1.376748706,0.274130921,8872,,,,,,4950152,,
4/18/2024,41,1777.978373,2567.990142,17,17,15.53560066,76.87818909,15.53560066,76.87818909,0.451610404,1.392910758,0.253043927,4131,,,,,,2096553,,
4/17/2024,93,1947.147642,5972.822898,56,56,15.53556728,76.87759399,15.53585911,76.88127136,0.554059396,1.548835645,0.295217915,9057,,,,,,4681094,,
4/16/2024,56,1835.303305,3734.071549,39,39,15.5356102,76.87825012,15.53591442,76.88104248,0.65464405,1.362771342,0.253043927,5494,,,,,,2972353,,
4/15/2024,79,1930.494243,5361.564581,50,50,,,,,0.49122227,1.436877428,0.262942701,7918,,,,,,4426665,,
4/14/2024,98,2008.678518,6261.566151,54,54,,,,,0.625118823,1.433521811,0.263587424,9292,,,,,,5621153,,
4/13/2024,114,2063.11643,7170.923225,55,55,15.53511715,76.87696075,15.53529835,76.87745667,0.624440334,2.808076143,0.247920242,10768,,,,,,6452846,,
4/12/2024,54,1840.112772,4002.693618,41,41,15.53412437,76.88121033,15.53586674,76.8816452,0.399660437,1.662952533,0.253043927,5907,,,,,,3045832,,
4/11/2024,106,2052.609481,6864.16807,63,63,15.5302515,76.87849426,15.53588581,76.88174438,0.588948268,1.455137246,0.253043927,10248,,,,,,6292323,,
4/10/2024,87,1968.60389,5485.563884,63,63,,,,,0.624983769,1.414995486,0.253043927,8083,,,,482591,,4493539,,
4/9/2024,113,2049.827392,7170.981481,59,59,15.53455353,76.87717438,15.62505817,76.89395905,0.724606198,1.608023683,0.253043927,10842,,,,,,6249818,,
4/2/2024,113,2048.309059,5457.182741,65,65,15.53539371,76.87830353,15.53590775,76.88253021,0.616105346,1.443352043,0.263587424,8685,80.54999924,81,80.09999847,,,4849831,,1800000
4/7/2024,95,2053.500108,6323.458795,61,61,,,,,0.577736747,1.432212717,0.253043927,9359,,,,,,6066053,,
4/6/2024,91,1976.834922,5818.467672,54,54,,,,,0.502049553,1.420157857,0.253043927,8684,,,,,,4911354,,
4/5/2024,81,1956.421541,5719.164041,68,68,15.53412437,76.87721252,15.53766918,76.88890839,0.474581895,1.588408249,0.12398885,8676,,,,,,4603896,,
4/4/2024,70,1923.649672,5527.271053,61,60,15.53543186,76.87743378,15.53589535,76.88168335,0.511468315,2.020620656,0.305761412,7866,,,,,2239,3490702,,617359
4/3/2024,87,1981.354848,6119.734345,64,63,15.53565311,76.87850189,15.53587914,76.88118744,0.476331887,2.203463637,0.253043927,8959,,,,,,4573560,180077,
4/8/2024,96,1987.916321,6128.234854,58,58,,,,,0.620240163,1.443620577,0.253043927,9076,80,80,80,,,5204630,,
4/1/2024,32,1635.807682,1995.730907,19,19,,,,,0.391116606,1.244288231,0.247567351,3417,,,,,,1464530,,
